"GEOID","agecat","sex","deaths","expected"
"25025040200","Age0-4","Female",0,0.600950549090503
"25025040200","Age0-4","Male",0,0.397950884442372
"25025040200","Age10-14","Female",0,0.0256134550881867
"25025040200","Age10-14","Male",0,0.0618189404759994
"25025040200","Age15-19","Female",0,0.0608950763971355
"25025040200","Age15-19","Male",0,0.0871099971779652
"25025040200","Age20-24","Female",0,0.045496335526144
"25025040200","Age20-24","Male",0,0.148664082282612
"25025040200","Age25-29","Female",0,0.427694003265396
"25025040200","Age25-29","Male",0,0.391719741308494
"25025040200","Age30-34","Female",1,0.565705504899364
"25025040200","Age30-34","Male",2,0.599264306037462
"25025040200","Age35-44","Female",0,1.29958287124817
"25025040200","Age35-44","Male",1,1.18898007369513
"25025040200","Age45-54","Female",3,2.02525413442104
"25025040200","Age45-54","Male",3,1.11988351669699
"25025040200","Age5-9","Female",0,0.0269437321098213
"25025040200","Age5-9","Male",0,0.0377382241538191
"25025040200","Age55-64","Female",3,3.19435892327376
"25025040200","Age55-64","Male",5,2.18909483147746
"25025040200","Age65-74","Female",5,4.45152525028568
"25025040200","Age65-74","Male",3,3.5552449985503
"25025040200","Age75-84","Female",7,2.79823745861382
"25025040200","Age75-84","Male",5,3.09059062593168
"25025040200","Age85+","Female",7,23.0570826594847
"25025040200","Age85+","Male",7,0.694490441550743
"25025040300","Age0-4","Female",0,1.20011255488014
"25025040300","Age0-4","Male",1,1.01589259489109
"25025040300","Age10-14","Female",0,0.0359166118341866
"25025040300","Age10-14","Male",0,0.0638410553513826
"25025040300","Age15-19","Female",0,0.022391911500292
"25025040300","Age15-19","Male",0,0.00873830692694321
"25025040300","Age20-24","Female",0,0.218510569217114
"25025040300","Age20-24","Male",0,0.104449333672697
"25025040300","Age25-29","Female",0,1.53789969865758
"25025040300","Age25-29","Male",1,1.44096904838482
"25025040300","Age30-34","Female",1,2.27360877710613
"25025040300","Age30-34","Male",0,1.87449874928518
"25025040300","Age35-44","Female",2,3.32422852645512
"25025040300","Age35-44","Male",2,2.88181733624298
"25025040300","Age45-54","Female",2,4.10413649358531
"25025040300","Age45-54","Male",2,3.36911435445743
"25025040300","Age5-9","Female",0,0.0676568162757658
"25025040300","Age5-9","Male",0,0.0424130041728733
"25025040300","Age55-64","Female",4,6.69294250590693
"25025040300","Age55-64","Male",5,5.13213773180215
"25025040300","Age65-74","Female",4,12.189411423601
"25025040300","Age65-74","Male",9,6.91629594255795
"25025040300","Age75-84","Female",9,11.1094203580787
"25025040300","Age75-84","Male",14,9.10471292504197
"25025040300","Age85+","Female",17,5.83371970902624
"25025040300","Age85+","Male",7,0
"25025040401","Age0-4","Female",0,0.744928284810102
"25025040401","Age0-4","Male",0,0.498109309290789
"25025040401","Age10-14","Female",0,0.0177175779557382
"25025040401","Age10-14","Male",0,0.0276355699635698
"25025040401","Age15-19","Female",0,0.0139266766648157
"25025040401","Age15-19","Male",2,0.0548874903848621
"25025040401","Age20-24","Female",0,0.194160417808756
"25025040401","Age20-24","Male",0,0.195442004724985
"25025040401","Age25-29","Female",0,1.13818567691422
"25025040401","Age25-29","Male",0,0.458671839950507
"25025040401","Age30-34","Female",0,0.963617004108239
"25025040401","Age30-34","Male",1,0.950433189375414
"25025040401","Age35-44","Female",2,1.33337817050048
"25025040401","Age35-44","Male",0,1.4531978678496
"25025040401","Age45-54","Female",2,4.74452058904866
"25025040401","Age45-54","Male",3,3.24293029623805
"25025040401","Age5-9","Female",0,0.0561823562289964
"25025040401","Age5-9","Male",0,0.0123244200502337
"25025040401","Age55-64","Female",7,5.00647972032761
"25025040401","Age55-64","Male",14,3.3927663098125
"25025040401","Age65-74","Female",14,6.81172991318882
"25025040401","Age65-74","Male",7,3.85400508246209
"25025040401","Age75-84","Female",21,9.3135366159833
"25025040401","Age75-84","Male",16,2.75647272042555
"25025040401","Age85+","Female",27,49.0310251734825
"25025040401","Age85+","Male",6,15.1398916258062
"25025040600","Age0-4","Female",0,0.361285746774647
"25025040600","Age0-4","Male",0,0.367545648327674
"25025040600","Age10-14","Female",0,0.00606634462614948
"25025040600","Age10-14","Male",0,0.0280207347017381
"25025040600","Age15-19","Female",0,0.0524298415616593
"25025040600","Age15-19","Male",0,0.0677218786838099
"25025040600","Age20-24","Female",0,0.211461841177853
"25025040600","Age20-24","Male",0,0.418438128148902
"25025040600","Age25-29","Female",0,1.16916351359933
"25025040600","Age25-29","Male",2,1.52191113778785
"25025040600","Age30-34","Female",0,1.79060174643994
"25025040600","Age30-34","Male",0,1.77262381725881
"25025040600","Age35-44","Female",0,1.30726362107824
"25025040600","Age35-44","Male",1,2.32419489857976
"25025040600","Age45-54","Female",3,3.22084808604966
"25025040600","Age45-54","Male",6,1.55521851755385
"25025040600","Age5-9","Female",0,0.0135143640550839
"25025040600","Age5-9","Male",0,0.0271137241105142
"25025040600","Age55-64","Female",4,5.19827352731506
"25025040600","Age55-64","Male",4,5.35699943654606
"25025040600","Age65-74","Female",6,8.72379445022428
"25025040600","Age65-74","Male",6,3.82412907407092
"25025040600","Age75-84","Female",10,7.4758881356996
"25025040600","Age75-84","Male",18,4.26000329520313
"25025040600","Age85+","Female",12,7.36159868043788
"25025040600","Age85+","Male",9,0
"25025040801","Age0-4","Female",1,0.886223205578405
"25025040801","Age0-4","Male",1,0.504369210843815
"25025040801","Age10-14","Female",0,0.020991478230168
"25025040801","Age10-14","Male",0,0.0516120749145416
"25025040801","Age15-19","Female",0,0.0944829436475735
"25025040801","Age15-19","Male",0,0.127797738806544
"25025040801","Age20-24","Female",0,0.445992246847835
"25025040801","Age20-24","Male",2,0.332571804761532
"25025040801","Age25-29","Female",0,0.948321516586124
"25025040801","Age25-29","Male",1,0.696501682887807
"25025040801","Age30-34","Female",0,1.29441090104092
"25025040801","Age30-34","Male",2,1.81217526145728
"25025040801","Age35-44","Female",2,2.90946803563124
"25025040801","Age35-44","Male",1,1.65136121346546
"25025040801","Age45-54","Female",4,4.77922120505899
"25025040801","Age45-54","Male",7,2.87384192594637
"25025040801","Age5-9","Female",0,0.051847560211328
"25025040801","Age5-9","Male",0,0.0349333561423866
"25025040801","Age55-64","Female",7,15.3831860363039
"25025040801","Age55-64","Male",13,12.4203023973253
"25025040801","Age65-74","Female",9,13.8624678935071
"25025040801","Age65-74","Male",17,11.5470772431907
"25025040801","Age75-84","Female",9,6.30647546642816
"25025040801","Age75-84","Male",14,8.06059447033533
"25025040801","Age85+","Female",11,27.9185157503399
"25025040801","Age85+","Male",10,14.4454011842555
"25025050101","Age0-4","Female",1,1.10800257488561
"25025050101","Age0-4","Male",5,1.27612564516689
"25025050101","Age10-14","Female",0,0.0704851470847844
"25025050101","Age10-14","Male",0,0.0659594614113078
"25025050101","Age15-19","Female",0,0.110321124952658
"25025050101","Age15-19","Male",0,0.317036698193158
"25025050101","Age20-24","Female",0,0.506867625368732
"25025050101","Age20-24","Male",2,0.633103936617328
"25025050101","Age25-29","Female",0,1.74375241985541
"25025050101","Age25-29","Male",2,1.0882214241963
"25025050101","Age30-34","Female",0,1.45501373505896
"25025050101","Age30-34","Male",1,1.84213847675916
"25025050101","Age35-44","Female",2,3.96633921224913
"25025050101","Age35-44","Male",3,4.39799735269917
"25025050101","Age45-54","Female",3,4.1072910950408
"25025050101","Age45-54","Male",6,4.85177703853514
"25025050101","Age5-9","Female",0,0.0521875442127138
"25025050101","Age5-9","Male",0,0.0869509083544075
"25025050101","Age55-64","Female",3,7.96274977975488
"25025050101","Age55-64","Male",12,5.64138335725159
"25025050101","Age65-74","Female",11,13.0259396585541
"25025050101","Age65-74","Male",10,9.32131461804786
"25025050101","Age75-84","Female",14,20.7153101413799
"25025050101","Age75-84","Male",14,13.657069387563
"25025050101","Age85+","Female",8,5.00033117916535
"25025050101","Age85+","Male",9,23.6126750127253
"25025050200","Age0-4","Female",0,1.01857540984238
"25025050200","Age0-4","Male",4,0.624201612001742
"25025050200","Age10-14","Female",0,0.0724109707756255
"25025050200","Age10-14","Male",0,0.052382404390878
"25025050200","Age15-19","Female",0,0.28262961466832
"25025050200","Age15-19","Male",1,0.275256668198711
"25025050200","Age20-24","Female",0,0.612598545957658
"25025050200","Age20-24","Male",1,0.965034947920746
"25025050200","Age25-29","Female",0,1.22612276169776
"25025050200","Age25-29","Male",1,1.80470880817128
"25025050200","Age30-34","Female",1,1.84093994814708
"25025050200","Age30-34","Male",3,2.26641760543368
"25025050200","Age35-44","Female",0,3.29657782706686
"25025050200","Age35-44","Male",4,5.59773047615641
"25025050200","Age45-54","Female",0,5.287112039392
"25025050200","Age45-54","Male",7,4.82338562543578
"25025050200","Age5-9","Female",0,0.110919780452103
"25025050200","Age5-9","Male",0,0.0870359043547539
"25025050200","Age55-64","Female",4,6.16385614180361
"25025050200","Age55-64","Male",8,8.9547867124486
"25025050200","Age65-74","Female",11,7.58850613135947
"25025050200","Age65-74","Male",13,10.8151150376068
"25025050200","Age75-84","Female",14,6.72412284831082
"25025050200","Age75-84","Male",20,9.52236030692463
"25025050200","Age85+","Female",28,60.4206684149147
"25025050200","Age85+","Male",9,11.5285413297423
"25025050300","Age0-4","Female",0,0.0903214366936619
"25025050300","Age0-4","Male",1,0.347871672018163
"25025050300","Age10-14","Female",0,0.0343759528815137
"25025050300","Age10-14","Male",0,0.0477604275328594
"25025050300","Age15-19","Female",0,0.0854715646291633
"25025050300","Age15-19","Male",0,0.0379570207139096
"25025050300","Age20-24","Female",0,0.30373609914637
"25025050300","Age20-24","Male",1,0.474187159004882
"25025050300","Age25-29","Female",0,0.542611784516613
"25025050300","Age25-29","Male",0,0.596573177451967
"25025050300","Age30-34","Female",0,0.488999673726569
"25025050300","Age30-34","Male",2,0.47461733038167
"25025050300","Age35-44","Female",2,0.723526633992774
"25025050300","Age35-44","Male",1,1.12753407505456
"25025050300","Age45-54","Female",0,2.02840873587652
"25025050300","Age45-54","Male",6,2.08203696061976
"25025050300","Age5-9","Female",0,0.0308535481257575
"25025050300","Age5-9","Male",0,0.0323834761319934
"25025050300","Age55-64","Female",10,5.85963148244421
"25025050300","Age55-64","Male",12,3.82264898064645
"25025050300","Age65-74","Female",11,8.48478638309484
"25025050300","Age65-74","Male",15,8.88811249637576
"25025050300","Age75-84","Female",16,19.629426948485
"25025050300","Age75-84","Male",16,6.30647546642816
"25025050300","Age85+","Female",22,31.1131717814733
"25025050300","Age85+","Male",9,26.2517386906181
"25025050400","Age0-4","Female",0,0.295109644642658
"25025050400","Age0-4","Male",0,0.282589841536605
"25025050400","Age10-14","Female",0,0.0177175779557382
"25025050400","Age10-14","Male",0,0.0207026046765419
"25025050400","Age15-19","Female",0,0.0587104996653997
"25025050400","Age15-19","Male",1,0.0398685253541784
"25025050400","Age20-24","Female",0,0.215947395384656
"25025050400","Age20-24","Male",0,0.313348001018091
"25025050400","Age25-29","Female",0,0.734474514953426
"25025050400","Age25-29","Male",0,0.595573892397608
"25025050400","Age30-34","Female",0,0.7886318267453
"25025050400","Age30-34","Male",0,1.48377842174876
"25025050400","Age35-44","Female",2,1.27961292168998
"25025050400","Age35-44","Male",4,2.01389260544485
"25025050400","Age45-54","Female",2,2.13251058390751
"25025050400","Age45-54","Male",4,4.06943587757498
"25025050400","Age5-9","Female",0,0.0197190720803739
"25025050400","Age5-9","Male",0,0.0129193920526588
"25025050400","Age55-64","Female",6,3.12160954820956
"25025050400","Age55-64","Male",5,4.35173534474976
"25025050400","Age65-74","Female",6,4.25733119574301
"25025050400","Age65-74","Male",7,5.67644159432402
"25025050400","Age75-84","Female",12,7.26706444475827
"25025050400","Age75-84","Male",4,2.58941376767249
"25025050400","Age85+","Female",22,31.807662223024
"25025050400","Age85+","Male",6,13.3342164777743
"25025050500","Age0-4","Female",0,0.599162005789638
"25025050500","Age0-4","Male",0,0.443558738614419
"25025050500","Age10-14","Female",0,0.0433310330439248
"25025050500","Age10-14","Male",0,0.022724719551925
"25025050500","Age15-19","Female",0,0.0750948251534183
"25025050500","Age15-19","Male",0,0.0707256716899466
"25025050500","Age20-24","Female",0,0.359485130002349
"25025050500","Age20-24","Male",0,0.381272107578249
"25025050500","Age25-29","Female",0,0.78843590788878
"25025050500","Age25-29","Male",1,0.811419464139023
"25025050500","Age30-34","Female",0,0.870131772366395
"25025050500","Age30-34","Male",0,1.2189035984802
"25025050500","Age35-44","Female",0,1.11217257539441
"25025050500","Age35-44","Male",1,1.77118091081458
"25025050500","Age45-54","Female",0,1.87383326455778
"25025050500","Age45-54","Male",5,2.2965498595927
"25025050500","Age5-9","Female",0,0.0244788480997745
"25025050500","Age5-9","Male",0,0.0231189120942315
"25025050500","Age55-64","Female",1,1.86502943346418
"25025050500","Age55-64","Male",1,1.44176034218153
"25025050500","Age65-74","Female",3,1.46392441116777
"25025050500","Age65-74","Male",2,2.65896474681493
"25025050500","Age75-84","Female",5,12.5294214564798
"25025050500","Age75-84","Male",3,6.80765232468735
"25025050500","Age85+","Female",7,4.5836369142349
"25025050500","Age85+","Male",5,0
"25025050600","Age0-4","Female",0,0.252184605421907
"25025050600","Age0-4","Male",1,0.290638286390496
"25025050600","Age10-14","Female",0,0.0245542520582241
"25025050600","Age10-14","Male",0,0.0286947729935324
"25025050600","Age15-19","Female",1,0.0980328808366442
"25025050600","Age15-19","Male",0,0.0707256716899466
"25025050600","Age20-24","Female",0,0.37999052066202
"25025050600","Age20-24","Male",0,0.408185432819067
"25025050600","Age25-29","Female",0,0.759456641312386
"25025050600","Age25-29","Male",1,0.787436622834422
"25025050600","Age30-34","Female",0,0.739492153650228
"25025050600","Age30-34","Male",0,1.32317558773072
"25025050600","Age35-44","Female",1,1.63292741387329
"25025050600","Age35-44","Male",2,2.40407469681251
"25025050600","Age45-54","Female",0,1.92430688784554
"25025050600","Age45-54","Male",1,4.06312667466402
"25025050600","Age5-9","Female",0,0.0278786881136321
"25025050600","Age5-9","Male",0,0.0111344760453836
"25025050600","Age55-64","Female",4,1.51450971724574
"25025050600","Age55-64","Male",1,2.58590960455495
"25025050600","Age65-74","Female",2,1.65811846571044
"25025050600","Age65-74","Male",3,0.702086197192707
"25025050600","Age75-84","Female",3,4.55235646252099
"25025050600","Age75-84","Male",5,1.75411900390717
"25025050600","Age85+","Female",8,1.66677705972178
"25025050600","Age85+","Male",3,0
"25025050700","Age0-4","Female",0,0.462338443273497
"25025050700","Age0-4","Male",1,1.2323063342957
"25025050700","Age10-14","Female",0,0.082040089229831
"25025050700","Age10-14","Male",0,0.107942417871644
"25025050700","Age15-19","Female",0,0.228288268466391
"25025050700","Age15-19","Male",1,0.12643237834921
"25025050700","Age20-24","Female",1,0.352436401963088
"25025050700","Age20-24","Male",1,0.906722743232307
"25025050700","Age25-29","Female",0,0.78843590788878
"25025050700","Age25-29","Male",1,1.98757797311886
"25025050700","Age30-34","Female",0,1.75105030224146
"25025050700","Age30-34","Male",1,2.80335842364325
"25025050700","Age35-44","Female",0,2.84955818695668
"25025050700","Age35-44","Male",6,4.18600865738919
"25025050700","Age45-54","Female",7,5.49531573545397
"25025050700","Age45-54","Male",5,6.27134769350315
"25025050700","Age5-9","Female",0,0.088395840360297
"25025050700","Age5-9","Male",0,0.0675718202754193
"25025050700","Age55-64","Female",2,5.42974881161026
"25025050700","Age55-64","Male",8,9.39789654238512
"25025050700","Age65-74","Female",3,7.73788617331537
"25025050700","Age65-74","Male",8,7.82751419848891
"25025050700","Age75-84","Female",6,10.0235371651838
"25025050700","Age75-84","Male",6,2.67294324404902
"25025050700","Age85+","Female",19,14.5842992725656
"25025050700","Age85+","Male",7,6.66710823888713
"25025050901","Age0-4","Female",2,0.589325017634883
"25025050901","Age0-4","Male",2,0.607210450643529
"25025050901","Age10-14","Female",0,0.0450642743656818
"25025050901","Age10-14","Male",0,0.0756848710500554
"25025050901","Age15-19","Female",0,0.14172441547136
"25025050901","Age15-19","Male",0,0.17421999435593
"25025050901","Age20-24","Female",0,0.447914627222179
"25025050901","Age20-24","Male",1,0.691416141305767
"25025050901","Age25-29","Female",0,0.747465220660085
"25025050901","Age25-29","Male",0,1.02926360598915
"25025050901","Age30-34","Female",0,1.72827825861204
"25025050901","Age30-34","Male",1,2.36349842301175
"25025050901","Age35-44","Female",2,2.78657603835009
"25025050901","Age35-44","Male",6,3.99552606160341
"25025050901","Age45-54","Female",4,4.2082383416163
"25025050901","Age45-54","Male",11,6.49847899829804
"25025050901","Age5-9","Female",0,0.0814261683318889
"25025050901","Age5-9","Male",0,0.0423280081725268
"25025050901","Age55-64","Female",2,5.59508830039255
"25025050901","Age55-64","Male",13,6.96409926750988
"25025050901","Age65-74","Female",5,2.97266283492231
"25025050901","Age65-74","Male",3,9.2615626012655
"25025050901","Age75-84","Female",9,10.3158903325017
"25025050901","Age75-84","Male",6,6.18118125186336
"25025050901","Age85+","Female",11,8.05608912198862
"25025050901","Age85+","Male",9,0
"25025051000","Age0-4","Female",1,1.01946968149282
"25025051000","Age0-4","Male",0,0.986381630426822
"25025051000","Age10-14","Female",0,0.0513232013609154
"25025051000","Age10-14","Male",0,0.0554637222962238
"25025051000","Age15-19","Female",0,0.177223787362067
"25025051000","Age15-19","Male",1,0.101582818025715
"25025051000","Age20-24","Female",0,0.405622258986608
"25025051000","Age20-24","Male",0,0.614520926332002
"25025051000","Age25-29","Female",0,0.981297923379952
"25025051000","Age25-29","Male",1,1.35203267854692
"25025051000","Age30-34","Female",2,1.44782256338651
"25025051000","Age30-34","Male",3,1.21171242680775
"25025051000","Age35-44","Female",5,2.24892355024505
"25025051000","Age35-44","Male",6,2.24892355024505
"25025051000","Age45-54","Female",4,4.72874758177124
"25025051000","Age45-54","Male",4,5.54578935874172
"25025051000","Age5-9","Female",0,0.0374832361527798
"25025051000","Age5-9","Male",0,0.0614521082504757
"25025051000","Age55-64","Female",7,9.66905330398807
"25025051000","Age55-64","Male",7,6.61357955129143
"25025051000","Age65-74","Female",19,12.1744734194055
"25025051000","Age65-74","Male",15,5.52706155236812
"25025051000","Age75-84","Female",17,12.9888335765507
"25025051000","Age75-84","Male",18,25.3929608184657
"25025051000","Age85+","Female",41,104.868056674162
"25025051000","Age85+","Male",24,9.7228661817104
"25025051101","Age0-4","Female",0,0.959553480913853
"25025051101","Age0-4","Male",0,0.417624860751882
"25025051101","Age10-14","Female",0,0.0285021906244483
"25025051101","Age10-14","Male",0,0.167065205180466
"25025051101","Age15-19","Female",1,0.282902686759787
"25025051101","Age15-19","Male",0,0.254230117155754
"25025051101","Age20-24","Female",0,0.710639945049208
"25025051101","Age20-24","Male",1,0.925946546975749
"25025051101","Age25-29","Female",0,1.93061872502043
"25025051101","Age25-29","Male",5,2.02455152013012
"25025051101","Age30-34","Female",2,1.9404178229493
"25025051101","Age30-34","Male",5,2.39106458108947
"25025051101","Age35-44","Female",0,3.1398905305334
"25025051101","Age35-44","Male",0,5.01552963903695
"25025051101","Age45-54","Female",4,7.87073063143379
"25025051101","Age45-54","Male",5,8.6814632054933
"25025051101","Age5-9","Female",0,0.0892458003637614
"25025051101","Age5-9","Male",0,0.0475127641936596
"25025051101","Age55-64","Female",8,15.6874106956633
"25025051101","Age55-64","Male",9,11.1967901803364
"25025051101","Age65-74","Female",16,14.6243061074821
"25025051101","Age65-74","Male",27,19.2401494039193
"25025051101","Age75-84","Female",25,37.2541464639332
"25025051101","Age75-84","Male",24,14.283540460387
"25025051101","Age85+","Female",61,47.3642481137607
"25025051101","Age85+","Male",40,52.2256812046159
"25025051200","Age0-4","Female",0,0.527620273755054
"25025051200","Age0-4","Male",1,0.24145334561672
"25025051200","Age10-14","Female",0,0.0155028807112709
"25025051200","Age10-14","Male",0,0.015791754264897
"25025051200","Age15-19","Female",0,0.0709987437814136
"25025051200","Age15-19","Male",0,0.101855890117182
"25025051200","Age20-24","Female",0,0.160839157986791
"25025051200","Age20-24","Male",0,0.12944027853917
"25025051200","Age25-29","Female",0,1.09521641957681
"25025051200","Age25-29","Male",0,1.42398120246072
"25025051200","Age30-34","Female",0,0.858146486245645
"25025051200","Age30-34","Male",0,0.883315587099219
"25025051200","Age35-44","Female",1,1.87103065860552
"25025051200","Age35-44","Male",1,1.56380066540264
"25025051200","Age45-54","Female",0,1.62777435102999
"25025051200","Age45-54","Male",4,3.62779167380716
"25025051200","Age5-9","Female",0,0.0342533881396151
"25025051200","Age5-9","Male",0,0.025923780105664
"25025051200","Age55-64","Female",3,5.95222159616229
"25025051200","Age55-64","Male",3,5.31070437968702
"25025051200","Age65-74","Female",6,7.72294816911978
"25025051200","Age65-74","Male",11,5.18348745586956
"25025051200","Age75-84","Female",6,6.22294599005162
"25025051200","Age75-84","Male",8,13.5735399111864
"25025051200","Age85+","Female",14,28.1963119269602
"25025051200","Age85+","Male",8,1.38898088310149
"25025060101","Age0-4","Female",0,0.258444506974933
"25025060101","Age0-4","Male",0,0.430144663857934
"25025060101","Age10-14","Female",0,0.0361091942032707
"25025060101","Age10-14","Male",0,0.0173324132175699
"25025060101","Age15-19","Female",0,0.0750948251534183
"25025060101","Age15-19","Male",0,0.0625335089459374
"25025060101","Age20-24","Female",1,0.312066414101861
"25025060101","Age20-24","Male",0,0.217228982300885
"25025060101","Age25-29","Female",1,2.30335205029612
"25025060101","Age25-29","Male",1,2.69107465138718
"25025060101","Age30-34","Female",1,1.22489624154057
"25025060101","Age30-34","Male",2,1.92963106544063
"25025060101","Age35-44","Female",0,1.74353021142632
"25025060101","Age35-44","Male",2,1.38714341931099
"25025060101","Age45-54","Female",2,3.38488736173485
"25025060101","Age45-54","Male",5,3.57416344906392
"25025060101","Age5-9","Female",0,0.021673980088342
"25025060101","Age5-9","Male",0,0.0198040680807204
"25025060101","Age55-64","Female",4,4.70225506096821
"25025060101","Age55-64","Male",10,4.46416619712172
"25025060101","Age65-74","Female",12,8.30553033274777
"25025060101","Age65-74","Male",11,8.06652226561834
"25025060101","Age75-84","Female",21,6.47353441918122
"25025060101","Age75-84","Male",22,15.0353057477757
"25025060101","Age85+","Female",38,23.6126750127253
"25025060101","Age85+","Male",19,15.0009935374961
"25025060200","Age0-4","Female",0,0.214625196103751
"25025060200","Age0-4","Male",0,0.162757440378678
"25025060200","Age10-14","Female",0,0.010399447930542
"25025060200","Age10-14","Male",0,0.0118438156986728
"25025060200","Age15-19","Female",0,0.0491529764640556
"25025060200","Age15-19","Male",1,0.0210265510429571
"25025060200","Age20-24","Female",0,0.135207419662203
"25025060200","Age20-24","Male",0,0.153149636489414
"25025060200","Age25-29","Female",0,1.31306056142694
"25025060200","Age25-29","Male",0,1.68679317175698
"25025060200","Age30-34","Female",0,0.964815532720314
"25025060200","Age30-34","Male",0,1.1278154239625
"25025060200","Age35-44","Female",1,1.49928236683004
"25025060200","Age35-44","Male",0,1.00925052767145
"25025060200","Age45-54","Female",0,1.06310069049827
"25025060200","Age45-54","Male",1,1.53944551027643
"25025060200","Age5-9","Female",0,0.0162342360661699
"25025060200","Age5-9","Male",0,0.0251588161025461
"25025060200","Age55-64","Female",3,4.54352915173721
"25025060200","Age55-64","Male",4,4.17316869686489
"25025060200","Age65-74","Female",4,5.48224753978135
"25025060200","Age65-74","Male",4,2.55439871744581
"25025060200","Age75-84","Female",8,11.9864798600323
"25025060200","Age75-84","Male",8,7.7264765648292
"25025060200","Age85+","Female",20,9.16727382846981
"25025060200","Age85+","Male",9,14.8620954491859
"25025060301","Age0-4","Female",2,0.432827478809231
"25025060301","Age0-4","Male",0,0.287061199788767
"25025060301","Age10-14","Female",0,0.0187767809857008
"25025060301","Age10-14","Male",0,0.00953282726966346
"25025060301","Age15-19","Female",0,0.0232111277746929
"25025060301","Age15-19","Male",0,0.088748429726767
"25025060301","Age20-24","Female",0,0.467779224423735
"25025060301","Age20-24","Male",0,0.255035796329653
"25025060301","Age25-29","Female",0,2.76102460519227
"25025060301","Age25-29","Male",0,1.88365232746559
"25025060301","Age30-34","Female",0,1.5484989668008
"25025060301","Age30-34","Male",1,2.75661580777232
"25025060301","Age35-44","Female",0,1.5914513647909
"25025060301","Age35-44","Male",3,1.19512467355919
"25025060301","Age45-54","Female",2,2.25869464212689
"25025060301","Age45-54","Male",6,1.52367250299901
"25025060301","Age5-9","Female",0,0.0147893040602805
"25025060301","Age5-9","Male",0,0.00671468402736871
"25025060301","Age55-64","Female",3,7.1757338131512
"25025060301","Age55-64","Male",7,4.56336989039109
"25025060301","Age65-74","Female",6,7.33456006003445
"25025060301","Age65-74","Male",19,5.88557365306227
"25025060301","Age75-84","Female",25,27.8153156333851
"25025060301","Age75-84","Male",10,4.34353277157966
"25025060301","Age85+","Female",29,36.3912991372589
"25025060301","Age85+","Male",8,9.7228661817104
"25025060400","Age0-4","Female",0,0.219096554355912
"25025060400","Age0-4","Male",1,0.613470352196555
"25025060400","Age10-14","Female",0,0
"25025060400","Age10-14","Male",0,0.00394793856622426
"25025060400","Age15-19","Female",0,0.00709987437814136
"25025060400","Age15-19","Male",0,0.0486068322811216
"25025060400","Age20-24","Female",2,0.671551544104211
"25025060400","Age20-24","Male",0,0.217228982300885
"25025060400","Age25-29","Female",0,5.66794482832086
"25025060400","Age25-29","Male",2,3.97515594623773
"25025060400","Age30-34","Female",0,1.91405019348365
"25025060400","Age30-34","Male",1,2.27720436294235
"25025060400","Age35-44","Female",0,2.08762780381354
"25025060400","Age35-44","Male",2,3.23359567846027
"25025060400","Age45-54","Female",3,2.43219772217854
"25025060400","Age45-54","Male",9,4.11675489940725
"25025060400","Age5-9","Female",0,0.0152992800623591
"25025060400","Age5-9","Male",0,0.00764964003117955
"25025060400","Age55-64","Female",7,8.14793000719104
"25025060400","Age55-64","Male",12,7.99581767751134
"25025060400","Age65-74","Female",17,14.3852980403527
"25025060400","Age65-74","Male",28,12.6076755410776
"25025060400","Age75-84","Female",47,33.3282610742362
"25025060400","Age75-84","Male",51,18.3347200646487
"25025060400","Age85+","Female",132,90.0059612249763
"25025060400","Age85+","Male",46,28.3352100152703
"25025060501","Age0-4","Female",0,0.606316178993096
"25025060501","Age0-4","Male",0,0.53388017530808
"25025060501","Age10-14","Female",0,0.0204137311229157
"25025060501","Age10-14","Male",0,0.0117475245141307
"25025060501","Age15-19","Female",0,0.0483337601896547
"25025060501","Age15-19","Male",0,0.088748429726767
"25025060501","Age20-24","Female",0,0.265929285117603
"25025060501","Age20-24","Male",0,0.635667110449787
"25025060501","Age25-29","Female",0,2.77501459595329
"25025060501","Age25-29","Male",1,3.14375078101154
"25025060501","Age30-34","Female",1,1.64557978437887
"25025060501","Age30-34","Male",0,1.81457231868143
"25025060501","Age35-44","Female",3,2.28271884949737
"25025060501","Age35-44","Male",5,2.21051980109469
"25025060501","Age45-54","Female",2,3.44797939084454
"25025060501","Age45-54","Male",7,3.77605794221493
"25025060501","Age5-9","Female",0,0.00730965602979379
"25025060501","Age5-9","Male",0,0.0314485201281826
"25025060501","Age55-64","Female",6,4.84775381109662
"25025060501","Age55-64","Male",8,5.78688210738
"25025060501","Age65-74","Female",8,5.48224753978135
"25025060501","Age65-74","Male",12,2.2855146419252
"25025060501","Age75-84","Female",9,14.1164815076339
"25025060501","Age75-84","Male",10,4.84470962983885
"25025060501","Age85+","Female",16,18.1956495686295
"25025060501","Age85+","Male",9,0.416694264930446
"25025060600","Age0-4","Female",1,0.101052696498849
"25025060600","Age0-4","Male",1,0.30405236114698
"25025060600","Age10-14","Female",0,0.0128067275440933
"25025060600","Age10-14","Male",0,0.00529601514981303
"25025060600","Age15-19","Female",0,0.0431453904517821
"25025060600","Age15-19","Male",0,0.00327686509760371
"25025060600","Age20-24","Female",0,0.204413113138591
"25025060600","Age20-24","Male",1,0.131362658913515
"25025060600","Age25-29","Female",0,2.08350933833727
"25025060600","Age25-29","Male",1,2.27836992393716
"25025060600","Age30-34","Female",0,1.43344022004161
"25025060600","Age30-34","Male",0,1.68872681441357
